Duration,Country,Device Type,Title,Duracion total,Start Time,clean_title,Season,Episode,Supplemental Video Type,genres,Original language,popularity,popularity_category
1:05:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Bridgerton: Temporada 2: Libertino, con todas las letras (episodio 1)",1:05:49,3/30/2022 23:29,"Bridgerton: Libertino, con todas las letras",2,1,SERIE,['Drama'],en,135.4639,Muy popular
0:21:42,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusión en la búsqueda del amor: Miniserie: Problema doble (episodio 7),0:21:42,3/30/2022 16:28,La eterna confusión en la búsqueda del amor,1,7,SERIE,,,,
0:23:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Dulces magnolias: Temporada 2: Si quieres, recuerda... (episodio 10)",0:27:40,3/29/2022 0:58,"Dulces magnolias: Si quieres, recuerda...",2,10,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:22:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusión en la búsqueda del amor: Miniserie: Regreso a casa (episodio 6),0:22:01,3/28/2022 23:59,La eterna confusión en la búsqueda del amor,1,6,SERIE,,,,
0:20:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusión en la búsqueda del amor: Miniserie: A prueba de tontos (episodio 5),0:20:08,3/28/2022 19:49,La eterna confusión en la búsqueda del amor,1,5,SERIE,,,,
0:00:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Dulces magnolias: Temporada 2: Si quieres, recuerda... (episodio 10)",0:27:40,3/28/2022 19:49,"Dulces magnolias: Si quieres, recuerda...",2,10,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:17:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusión en la búsqueda del amor: Miniserie: Segunda oportunidad (episodio 4),0:17:35,3/28/2022 15:25,La eterna confusión en la búsqueda del amor,1,4,SERIE,,,,
0:18:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusión en la búsqueda del amor: Miniserie: Sin pareja (episodio 3),0:18:05,3/28/2022 15:00,La eterna confusión en la búsqueda del amor,1,3,SERIE,,,,
0:18:18,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,La eterna confusión en la búsqueda del amor: Miniserie: Cita a ciegas (episodio 2),0:18:18,3/27/2022 17:05,La eterna confusión en la búsqueda del amor,1,2,SERIE,,,,
0:20:59,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,La eterna confusión en la búsqueda del amor: Miniserie: La historia del inicio (episodio 1),0:20:59,3/27/2022 16:38,La eterna confusión en la búsqueda del amor,1,1,SERIE,,,,
0:05:34,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,Recursos Humanos: Temporada 1: El amor en los tiempos del posparto (episodio 5),0:10:13,3/26/2022 18:40,Recursos Humanos: El amor en los tiempos del posparto,1,5,SERIE,"['Comedy', 'Drama']",es,0.8391,Poco visto
0:04:27,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,"Dulces magnolias: Temporada 2: Si quieres, recuerda... (episodio 10)",0:27:40,3/24/2022 18:23,"Dulces magnolias: Si quieres, recuerda...",2,10,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:21:52,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,Dulces magnolias: Temporada 2: Querida... (episodio 9),0:48:06,3/24/2022 18:01,Dulces magnolias: Querida...,2,9,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:02:30,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,Dulces magnolias: Temporada 2: Querida... (episodio 9),0:48:06,3/24/2022 17:56,Dulces magnolias: Querida...,2,9,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:23:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Querida... (episodio 9),0:48:06,3/23/2022 16:46,Dulces magnolias: Querida...,2,9,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:45:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Las reglas del juego (episodio 8),0:45:14,3/23/2022 0:28,Dulces magnolias: Las reglas del juego,2,8,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:13:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Lo frágil (episodio 7),0:48:05,3/23/2022 0:11,Dulces magnolias: Lo frágil,2,7,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:34:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Lo frágil (episodio 7),0:48:05,3/22/2022 0:40,Dulces magnolias: Lo frágil,2,7,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:47:57,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: El valor de perdonar (episodio 6),0:47:57,3/21/2022 23:46,Dulces magnolias: El valor de perdonar,2,6,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:06:11,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Grandes esperanzas (episodio 5),0:49:16,3/21/2022 23:40,Dulces magnolias: Grandes esperanzas,2,5,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:25:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Recursos Humanos: Temporada 1: Rutgers, un paraíso de amor (episodio 4)",0:25:44,3/21/2022 21:00,"Recursos Humanos: Rutgers, un paraíso de amor",1,4,SERIE,"['Comedy', 'Drama']",es,0.8391,Poco visto
0:27:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Grandes esperanzas (episodio 5),0:49:16,3/21/2022 15:05,Dulces magnolias: Grandes esperanzas,2,5,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:15:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Grandes esperanzas (episodio 5),0:49:16,3/20/2022 20:58,Dulces magnolias: Grandes esperanzas,2,5,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:45:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: El camino de la fe (episodio 4),0:45:02,3/20/2022 16:51,Dulces magnolias: El camino de la fe,2,4,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:34:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Algunas cosas no cambian... (episodio 3),0:44:39,3/20/2022 15:57,Dulces magnolias: Algunas cosas no cambian...,2,3,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:25:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Recursos Humanos: Temporada 1: Mamis malas (episodio 3),0:25:30,3/19/2022 18:46,Recursos Humanos: Mamis malas,1,3,SERIE,"['Comedy', 'Drama']",es,0.8391,Poco visto
0:25:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Recursos Humanos: Temporada 1: Día de capacitación (episodio 2),0:25:16,3/19/2022 15:41,Recursos Humanos: Día de capacitación,1,2,SERIE,"['Comedy', 'Drama']",es,0.8391,Poco visto
0:24:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Recursos Humanos: Temporada 1: El parto (episodio 1),0:24:55,3/19/2022 15:10,Recursos Humanos: El parto,1,1,SERIE,"['Comedy', 'Drama']",es,0.8391,Poco visto
0:09:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Algunas cosas no cambian... (episodio 3),0:44:39,3/18/2022 20:44,Dulces magnolias: Algunas cosas no cambian...,2,3,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:23:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Tanto que decir (episodio 2),0:50:38,3/18/2022 19:59,Dulces magnolias: Tanto que decir,2,2,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:26:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Tanto que decir (episodio 2),0:50:38,3/18/2022 17:34,Dulces magnolias: Tanto que decir,2,2,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:47:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dulces magnolias: Temporada 2: Cazuelas y pérdidas (episodio 1),0:47:20,3/18/2022 15:55,Dulces magnolias: Cazuelas y pérdidas,2,1,SERIE,['Drama'],en,12.4381,Moderadamente popular
0:10:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Piscis (episodio 6),0:33:26,3/10/2022 20:31,Guía astrológica para corazones rotos: Piscis,2,6,SERIE,['Comedy'],it,2.5259,Poco visto
0:22:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Piscis (episodio 6),0:33:26,3/10/2022 20:02,Guía astrológica para corazones rotos: Piscis,2,6,SERIE,['Comedy'],it,2.5259,Poco visto
0:29:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Acuario (episodio 5),0:29:09,3/10/2022 18:27,Guía astrológica para corazones rotos: Acuario,2,5,SERIE,['Comedy'],it,2.5259,Poco visto
0:30:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Capricornio (episodio 4),0:30:24,3/10/2022 16:45,Guía astrológica para corazones rotos: Capricornio,2,4,SERIE,['Comedy'],it,2.5259,Poco visto
0:27:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Sagitario (episodio 3),0:27:14,3/10/2022 16:10,Guía astrológica para corazones rotos: Sagitario,2,3,SERIE,['Comedy'],it,2.5259,Poco visto
0:30:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Escorpio (episodio 2),0:30:39,3/9/2022 0:37,Guía astrológica para corazones rotos: Escorpio,2,2,SERIE,['Comedy'],it,2.5259,Poco visto
0:26:12,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Libra (episodio 1),0:26:15,3/9/2022 0:04,Guía astrológica para corazones rotos: Libra,2,1,SERIE,['Comedy'],it,2.5259,Poco visto
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 2: Libra (episodio 1),0:26:15,3/8/2022 21:07,Guía astrológica para corazones rotos: Libra,2,1,SERIE,['Comedy'],it,2.5259,Poco visto
0:40:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El estafador de Tinder,1:51:55,3/8/2022 0:08,El estafador de Tinder,,,FILM,"['Documentary', 'Crime']",en,0.9673,Poco visto
1:11:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El estafador de Tinder,1:51:55,3/6/2022 23:16,El estafador de Tinder,,,FILM,"['Documentary', 'Crime']",en,0.9673,Poco visto
0:13:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,A mi altura 2,0:13:50,3/6/2022 16:15,A mi altura 2,,,FILM,"['Comedy', 'Romance', 'Drama']",en,1.2545,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Alguien está mintiendo: Temporada 1: Piloto (episodio 1),0:00:01,3/6/2022 16:14,Alguien está mintiendo: Piloto,1,1,SERIE,"['Drama', 'Mystery']",en,7.3864,Poco visto
2:11:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Chernóbil: La película,2:11:13,3/6/2022 3:19,Chernóbil: La película,,,FILM,['Documentary'],en,0.0239,Poco visto
0:00:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Chernóbil: La película,2:11:13,3/6/2022 3:19,Chernóbil: La película,,,FILM,['Documentary'],en,0.0239,Poco visto
1:32:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,A través de mi ventana,1:32:16,3/5/2022 0:46,A través de mi ventana,,,FILM,"['Romance', 'Drama', 'Comedy']",es,8.1721,Poco visto
0:05:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Un final explosivo (episodio 10),0:05:23,3/1/2022 19:20,Jugando con fuego: Un final explosivo,3,10,SERIE,['Reality'],es,2.3043,Poco visto
0:40:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: El purgatorio del paraíso (episodio 9),0:42:37,3/1/2022 16:09,Jugando con fuego: El purgatorio del paraíso,3,9,SERIE,['Reality'],es,2.3043,Poco visto
0:02:11,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: El purgatorio del paraíso (episodio 9),0:42:37,3/1/2022 14:28,Jugando con fuego: El purgatorio del paraíso,3,9,SERIE,['Reality'],es,2.3043,Poco visto
0:41:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Tocar fondo (episodio 8),0:41:38,3/1/2022 13:26,Jugando con fuego: Tocar fondo,3,8,SERIE,['Reality'],es,2.3043,Poco visto
0:42:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Mi yoni y yo (episodio 7),0:42:02,3/1/2022 12:39,Jugando con fuego: Mi yoni y yo,3,7,SERIE,['Reality'],es,2.3043,Poco visto
0:37:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Triple amenaza (episodio 6),0:37:45,3/1/2022 3:39,Jugando con fuego: Triple amenaza,3,6,SERIE,['Reality'],es,2.3043,Poco visto
0:36:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Verano del 69 (episodio 5),0:36:49,3/1/2022 3:02,Jugando con fuego: Verano del 69,3,5,SERIE,['Reality'],es,2.3043,Poco visto
0:07:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Un short de separación (episodio 4),0:30:50,3/1/2022 2:54,Jugando con fuego: Un short de separación,3,4,SERIE,['Reality'],es,2.3043,Poco visto
0:23:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Un short de separación (episodio 4),0:30:50,2/27/2022 15:03,Jugando con fuego: Un short de separación,3,4,SERIE,['Reality'],es,2.3043,Poco visto
0:29:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: La verdad duele (episodio 3),0:40:09,2/27/2022 14:29,Jugando con fuego: La verdad duele,3,3,SERIE,['Reality'],es,2.3043,Poco visto
1:01:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Inventando a Anna: Miniserie: La vida de los vips (episodio 1),1:01:41,2/27/2022 3:16,Inventando a Anna,1,1,SERIE,['Drama'],en,12.5511,Moderadamente popular
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Inventando a Anna: Miniserie: La vida de los vips (episodio 1),1:01:41,2/27/2022 3:16,Inventando a Anna,1,1,SERIE,['Drama'],en,12.5511,Moderadamente popular
0:08:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: La verdad duele (episodio 3),0:40:09,2/25/2022 20:07,Jugando con fuego: La verdad duele,3,3,SERIE,['Reality'],es,2.3043,Poco visto
0:02:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: La verdad duele (episodio 3),0:40:09,2/25/2022 19:54,Jugando con fuego: La verdad duele,3,3,SERIE,['Reality'],es,2.3043,Poco visto
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Tren de medianoche a Georgia (episodio 2),0:33:00,2/25/2022 19:54,Jugando con fuego: Tren de medianoche a Georgia,3,2,SERIE,['Reality'],es,2.3043,Poco visto
0:00:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Tren de medianoche a Georgia (episodio 2),0:33:00,2/25/2022 19:50,Jugando con fuego: Tren de medianoche a Georgia,3,2,SERIE,['Reality'],es,2.3043,Poco visto
0:01:50,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 18:46,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:51:11,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 17:49,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 17:31,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:17:37,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 17:13,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:37:55,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 16:32,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:03,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 16:21,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:00:08,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 16:21,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:01:57,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:42,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:01,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:41,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:01,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:41,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 15:41,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:41,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"La mente, en pocas palabras: Temporada 1: Alucinógenos (episodio 5)",0:00:02,2/25/2022 15:41,"La mente, en pocas palabras: Alucinógenos",1,5,SERIE,['Documentary'],en,3.9644,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:40,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:08,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:38,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:36,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:04,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:36,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:11,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:35,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:06,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 15:32,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:00:03,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 15:27,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:00:10,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:26,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:02,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:25,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:39,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,"Veinticinco, veintiuno: Miniserie: Episodio 4 (episodio 4)",0:59:01,2/25/2022 15:22,"Veinticinco, veintiuno",1,4,SERIE,['Drama'],ko,9.0051,Poco visto
0:00:08,ID (Indonesia),Android DefaultWidevineL3Phone Android Phone,Las inclemencias del amor: Miniserie: Señal (episodio 1),0:53:23,2/25/2022 12:22,Las inclemencias del amor,1,1,SERIE,"['Drama', 'Comedy']",ko,5.2349,Poco visto
0:32:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Tren de medianoche a Georgia (episodio 2),0:33:00,2/9/2022 0:41,Jugando con fuego: Tren de medianoche a Georgia,3,2,SERIE,['Reality'],es,2.3043,Poco visto
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 2: Nadie pensó que acabaría así (episodio 10),0:27:22,2/9/2022 0:41,Jugando con fuego: Nadie pensó que acabaría así,2,10,SERIE,['Reality'],es,2.3043,Poco visto
0:00:19,AR (Argentina),iPhone 12 Mini,Jugando con fuego: Temporada 2: Nadie pensó que acabaría así (episodio 10),0:27:22,2/7/2022 2:02,Jugando con fuego: Nadie pensó que acabaría así,2,10,SERIE,['Reality'],es,2.3043,Poco visto
0:27:01,AR (Argentina),iPhone 12 Mini,Jugando con fuego: Temporada 2: Nadie pensó que acabaría así (episodio 10),0:27:22,2/7/2022 2:02,Jugando con fuego: Nadie pensó que acabaría así,2,10,SERIE,['Reality'],es,2.3043,Poco visto
0:37:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 2: Luz verde y noches al rojo vivo (episodio 9),0:37:14,2/7/2022 1:09,Jugando con fuego: Luz verde y noches al rojo vivo,2,9,SERIE,['Reality'],es,2.3043,Poco visto
0:43:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 2: Al dinero se lo lleva el agua (episodio 8),0:43:13,2/7/2022 0:21,Jugando con fuego: Al dinero se lo lleva el agua,2,8,SERIE,['Reality'],es,2.3043,Poco visto
